election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
2014,Andhra Pradesh,Guntur,DR. KOUTHARAPU RAVINDRA,Male,50,GEN,GRIP,Slate,2586,8,2594,1572017
2014,Andhra Pradesh,Guntur,BALASHOWRY VALLABHANENI,Male,45,GEN,YSRCP,Ceiling Fan,545602,3704,549306,1572017
2014,Andhra Pradesh,Guntur,MALLELA VENKATA RAO,Male,48,SC,JaSPa,Chappals,5554,54,5608,1572017
2014,Andhra Pradesh,Guntur,ARUDALA VENKATESWARA RAO,Male,41,GEN,IND,Pot,901,7,908,1572017
2014,Andhra Pradesh,Guntur,BITRA VENKATA SIVANNARAYANA,Male,36,GEN,IND,Letter Box,1166,3,1169,1572017
2014,Andhra Pradesh,Guntur,None of the Above,,,,NOTA,NOTA,7530,66,7596,1572017
2014,Andhra Pradesh,Narasaraopet,KONDAPALLI VENKATESWARLU,Male,58,GEN,INC,Hand,22870,73,22943,1514861
2014,Andhra Pradesh,Narasaraopet,MEKALA HANUMANTHA RAO YADAV,Male,35,GEN,BSP,Elephant,4896,15,4911,1514861
2014,Andhra Pradesh,Narasaraopet,SAMBASIVA RAO RAYAPATI,Male,70,GEN,TDP,Bicycle,629706,2758,632464,1514861
2014,Andhra Pradesh,Narasaraopet,AKKI REDDY BHIMANADULA,Male,33,GEN,PPOI,Television,7026,6,7032,1514861
2014,Andhra Pradesh,Narasaraopet,AYODHYA RAMIREDDY ALLA,Male,50,GEN,YSRCP,Ceiling Fan,594230,2954,597184,1514861
2014,Andhra Pradesh,Narasaraopet,YELURI SRILATHA,Female,28,GEN,JaSPa,Chappals,5108,34,5142,1514861
2014,Andhra Pradesh,Narasaraopet,ROSAIAH SIVAPARAPU,Male,42,GEN,MCPI,Carrom Board,1869,8,1877,1514861
2014,Andhra Pradesh,Narasaraopet,KANUMURI KOTESWARA RAO,Male,45,SC,IND,Auto- Rickshaw,1401,3,1404,1514861
2014,Andhra Pradesh,Narasaraopet,JANGALA SINGARAIAH YADAV,Male,38,GEN,IND,Bat,967,6,973,1514861
2014,Andhra Pradesh,Narasaraopet,PARUVURI RAMESH,Male,29,GEN,IND,Ring,1118,0,1118,1514861
2014,Andhra Pradesh,Narasaraopet,RAVU SUBRAHMANYAM,Male,37,GEN,IND,Slate,1023,2,1025,1514861
2014,Andhra Pradesh,Narasaraopet,None of the Above,,,,NOTA,NOTA,5943,42,5985,1514861
2014,Andhra Pradesh,Bapatla ,DWARAPALLI PHILIP,Male,45,SC,BSP,Elephant,8093,20,8113,1392964
2014,Andhra Pradesh,Bapatla ,PANABAKA LAKSHMI,Female,55,SC,INC,Hand,22963,109,23072,1392964
2014,Andhra Pradesh,Bapatla ,MALYADRI SRIRAM,Male,60,SC,TDP,Bicycle,574690,3455,578145,1392964
2014,Andhra Pradesh,Bapatla ,EDA CHENNAIAH,Male,39,SC,AAAP,Broom,3924,24,3948,1392964
2014,Andhra Pradesh,Bapatla ,PERLI PRASANNA DEEVENA KUMAR (PRASANNA),Male,48,SC,ILP(AP),Candles,2959,8,2967,1392964
2014,Andhra Pradesh,Bapatla ,YALLAMATI RAMESH,Male,25,SC,PPOI,Television,8406,8,8414,1392964
2014,Andhra Pradesh,Bapatla ,VARIKUTI AMRUTHAPANI,Male,54,SC,YSRCP,Ceiling Fan,542461,2930,545391,1392964
2014,Andhra Pradesh,Bapatla ,R.D.WILSON,Male,47,SC,JaSPa,Chappals,3617,40,3657,1392964
2014,Andhra Pradesh,Bapatla ,GADDE THYAGARAJU,Male,44,SC,IND,Pot,747,2,749,1392964
2014,Andhra Pradesh,Bapatla ,GOGULAMUDI NARASIMHA RAO,Male,34,SC,IND,Air Conditioner,718,2,720,1392964
2014,Andhra Pradesh,Bapatla ,NAKKALA VEERANJANEYULU,Male,39,SC,IND,Gas Cylinder,613,2,615,1392964
2014,Andhra Pradesh,Bapatla ,BANDELA NAGESWARA RAO,Male,31,SC,IND,Coconut,666,2,668,1392964
2014,Andhra Pradesh,Bapatla ,BABURAO GOLLA,Male,41,SC,IND,Ring,823,0,823,1392964
2014,Andhra Pradesh,Bapatla ,RATNABABU MAMIDI,Male,29,SC,IND,Table Lamp,1200,6,1206,1392964
2014,Andhra Pradesh,Bapatla ,None of the Above,,,,NOTA,NOTA,6052,94,6146,1392964
2014,Andhra Pradesh,Ongole ,KRISHNA RAO VEMULA,Male,34,GEN,BSP,Elephant,5852,12,5864,1470212
2014,Andhra Pradesh,Ongole ,DARISI PAVAN KUMAR,Male,52,GEN,INC,Hand,13321,35,13356,1470212
2014,Andhra Pradesh,Ongole ,MAGUNTA SREENIVASULU REDDY,Male,60,GEN,TDP,Bicycle,569401,4901,574302,1470212
2014,Andhra Pradesh,Ongole ,GOLLAPALLI KISHORE KUMAR REDDY,Male,35,GEN,JaSPa,Chappals,3705,19,3724,1470212
2014,Andhra Pradesh,Ongole ,PAMMI VENKA REDDY,Male,39,GEN,PPOI,Television,1382,10,1392,1470212
2014,Andhra Pradesh,Ongole ,S.S.N.RAJA YADAV,Male,55,GEN,AAAP,Broom,4364,29,4393,1470212
2014,Andhra Pradesh,Ongole ,Y.V.SUBBA REDDY,Male,53,GEN,YSRCP,Ceiling Fan,584516,5345,589861,1470212
2014,Andhra Pradesh,Ongole ,KAVURI VENUBABU NAIDU,Male,37,GEN,IND,Ring,3206,1,3207,1470212
2014,Andhra Pradesh,Ongole ,KIRAN DASARANNA MATTEGUNTA,Male,32,GEN,IND,Battery Torch,755,1,756,1470212
2014,Andhra Pradesh,Ongole ,CHAPALA VENKATA RAO,Male,30,GEN,IND,Table,879,0,879,1470212
2014,Andhra Pradesh,Ongole ,DAMA MOHAN RAO,Male,58,GEN,IND,Balloon,492,0,492,1470212
2014,Andhra Pradesh,Ongole ,PIDAPARTHI MADHUSUDHANA REDDY,Male,34,GEN,IND,Bat,625,0,625,1470212
2014,Andhra Pradesh,Ongole ,B. BALAJEE RAO,Male,44,GEN,IND,Basket containing Fruits,658,0,658,1470212
2014,Andhra Pradesh,Ongole ,BELLAMKONDA VENKATRAO,Male,46,GEN,IND,Kite,999,0,999,1470212
2014,Andhra Pradesh,Ongole ,RADHAKRISHNA SOMISETTY,Male,43,GEN,IND,Auto- Rickshaw,1936,0,1936,1470212
2014,Andhra Pradesh,Ongole ,None of the Above,,,,NOTA,NOTA,5764,17,5781,1470212
2014,Andhra Pradesh,Nandyal,OBULESU THUDUM,Male,38,SC,BSP,Elephant,11782,2,11784,1576945
2014,Andhra Pradesh,Nandyal,N.MD.FAROOK,Male,62,GEN,TDP,Bicycle,514780,1865,516645,1576945
2014,Andhra Pradesh,Nandyal,B.Y.RAMAIAH,Male,48,GEN,INC,Hand,16341,37,16378,1576945
2014,Andhra Pradesh,Nandyal,ULLAGI DAVID JAYA KUMAR,Male,56,GEN,AAAP,Broom,2475,24,2499,1576945
2014,Andhra Pradesh,Nandyal,NOSSAM MALLIKARJUNA REDDY,Male,30,GEN,JaSPa,Chappals,7169,20,7189,1576945
2014,Andhra Pradesh,Nandyal,S.P.Y REDDY,Male,64,GEN,YSRCP,Ceiling Fan,620061,2350,622411,1576945
2014,Andhra Pradesh,Nandyal,P.V.N. REDDY,Male,36,GEN,AIMIM,Kite,5586,12,5598,1576945
2014,Andhra Pradesh,Nandyal,K.P.KAMBAGIRI SWAMI,Male,33,GEN,IND,Carrom Board,2708,0,2708,1576945
2014,Andhra Pradesh,Nandyal,GADDALA BALASWAMY,Male,42,SC,IND,Coconut,1495,0,1495,1576945
2014,Andhra Pradesh,Nandyal,P.NARENDRA DEV,Male,49,SC,IND,Stethoscope,932,4,936,1576945
2014,Andhra Pradesh,Nandyal,I.V PAKKIRA REDDY,Male,62,GEN,IND,Bat,1031,5,1036,1576945
2014,Andhra Pradesh,Nandyal,PIDISELA VIJAY KUMAR,Male,37,SC,IND,Battery Torch,1325,0,1325,1576945
2014,Andhra Pradesh,Nandyal,M RAMANA REDDY,Male,50,GEN,IND,Gas Cylinder,5400,0,5400,1576945
2014,Andhra Pradesh,Nandyal,VANGALA SREENIVASA REDDY,Male,44,GEN,IND,Basket containing Fruits,2433,4,2437,1576945
2014,Andhra Pradesh,Nandyal,None of the Above,,,,NOTA,NOTA,7089,26,7115,1576945
2014,Andhra Pradesh,Kurnool,KOTLA JAYASURYAPRAKASH REDDY,Male,62,GEN,INC,Hand,116266,337,116603,1481791
2014,Andhra Pradesh,Kurnool,B.T. NAIDU,Male,42,GEN,TDP,Bicycle,427292,1359,428651,1481791
2014,Andhra Pradesh,Kurnool,R.J.MALLIKAL,Male,43,SC,BSP,Elephant,5739,7,5746,1481791
2014,Andhra Pradesh,Kurnool,KONDIPARTHI .VENKAT  PRASAD,Male,37,GEN,RPI,Candles,1614,0,1614,1481791
2014,Andhra Pradesh,Kurnool,G.JAKEER HUSSAIN,Male,35,GEN,JaSPa,Chappals,3585,15,3600,1481791
2014,Andhra Pradesh,Kurnool,NAGELLA ELIA,Male,76,GEN,WPOI,Scissors,1986,4,1990,1481791
2014,Andhra Pradesh,Kurnool,NOOR AHMED MADANI,Male,55,GEN,SDP,Auto- Rickshaw,11381,12,11393,1481791
2014,Andhra Pradesh,Kurnool,BUTTA RENUKA,Female,42,GEN,YSRCP,Ceiling Fan,471525,1257,472782,1481791
2014,Andhra Pradesh,Kurnool,VISSA KIRAN KUMAR,Male,40,GEN,AAAP,Broom,6478,44,6522,1481791
2014,Andhra Pradesh,Kurnool,KOTHURU.SATYANARAYANA GUPTA,Male,47,GEN,IND,Pen Stand,2020,1,2021,1481791
2014,Andhra Pradesh,Kurnool,D CHAND BASHA,Male,37,GEN,IND,Bat,2605,0,2605,1481791
2014,Andhra Pradesh,Kurnool,D YUGANDHAR,Male,45,GEN,IND,Pot,2820,0,2820,1481791
2014,Andhra Pradesh,Kurnool,None of the Above,,,,NOTA,NOTA,9369,16,9385,1481791
2014,Andhra Pradesh,Anantapur,ANIL CHOWDARY.  P,Male,46,GEN,INC,Hand,16696,23,16719,1536894
2014,Andhra Pradesh,Anantapur,KASANI NAGARAJU,Male,40,SC,BSP,Elephant,6218,9,6227,1536894
2014,Andhra Pradesh,Anantapur,J.C. DIVAKAR REDDI,Male,70,GEN,TDP,Bicycle,606849,3439,610288,1536894
2014,Andhra Pradesh,Anantapur,ANANTHA VENKATARAMIREDDY,Male,57,GEN,YSRCP,Ceiling Fan,545612,2685,548297,1536894
2014,Andhra Pradesh,Anantapur,T.KULDEEP CHOWDARY,Male,60,GEN,STR,Electric Pole,6542,0,6542,1536894
2014,Andhra Pradesh,Anantapur,PAVAN KUMAR,Male,27,GEN,PPOI,Television,2073,3,2076,1536894
2014,Andhra Pradesh,Anantapur,BUZIREDDY VENUGOPAL REDDY,Male,51,GEN,ICSP,Trumpet,1383,5,1388,1536894
2014,Andhra Pradesh,Anantapur,BOYA ANIL KUMAR,Male,26,GEN,JaSPa,Chappals,2776,24,2800,1536894
2014,Andhra Pradesh,Anantapur,G. LALITHA,Female,51,GEN,SUCI,Glass Tumbler,945,7,952,1536894
2014,Andhra Pradesh,Anantapur,G. NAGARAJU,Male,37,ST,IND,Batsman,1095,0,1095,1536894
2014,Andhra Pradesh,Anantapur,B. SRINIVASULU,Male,47,GEN,IND,Bat,1594,5,1599,1536894
2014,Andhra Pradesh,Anantapur,SHAIK. MOHAMMAD SHAFI.,Male,54,GEN,IND,Auto- Rickshaw,3017,14,3031,1536894
2014,Andhra Pradesh,Anantapur,D. SOMANATH,Male,46,GEN,IND,Coconut,2273,1,2274,1536894
2014,Andhra Pradesh,Anantapur,None of the Above,,,,NOTA,NOTA,8776,81,8857,1536894
2014,Andhra Pradesh,Hindupur,KRISTAPPA NIMMALA,Male,57,GEN,TDP,Bicycle,600507,3784,604291,1446496
2014,Andhra Pradesh,Hindupur,G.C VENKATARAMUDU,Male,54,GEN,INC,Hand,36297,155,36452,1446496
2014,Andhra Pradesh,Hindupur,ANAND,Male,28,GEN,PPOI,Television,3100,1,3101,1446496
2014,Andhra Pradesh,Hindupur,AMUDALA SUBRAMANYAM,Male,48,GEN,RPS,Gas Cylinder,4430,91,4521,1446496
2014,Andhra Pradesh,Hindupur,DUDDUKUNTA SREEDHAR REDDY,Male,43,GEN,YSRCP,Ceiling Fan,504636,2330,506966,1446496
2014,Andhra Pradesh,Hindupur,K.MOHAMMAD SHAMEER BASHA,Male,39,GEN,JaSPa,Chappals,4566,24,4590,1446496
2014,Andhra Pradesh,Hindupur,APPIREDDYGARI KONDA REDDY,Male,41,GEN,IND,Cup & Saucer,1257,0,1257,1446496
2014,Andhra Pradesh,Hindupur,ASADULLAH K.M,Male,61,GEN,IND,Scissors,1095,4,1099,1446496
2014,Andhra Pradesh,Hindupur,CHINTA SARATH KUMAR REDDY,Male,31,GEN,IND,Bat,1270,5,1275,1446496
2014,Andhra Pradesh,Hindupur,K.PEDDA REDDI,Male,48,GEN,IND,Diesel Pump,1150,2,1152,1446496
2014,Andhra Pradesh,Hindupur,MADDIPATLA SUDHAKAR NAIDU,Male,43,GEN,IND,Auto- Rickshaw,2331,1,2332,1446496
2014,Andhra Pradesh,Hindupur,D. SOMANATH,Male,46,GEN,IND,Coconut,2030,2,2032,1446496
2014,Andhra Pradesh,Hindupur,None of the Above,,,,NOTA,NOTA,8114,75,8189,1446496
2014,Andhra Pradesh,Kadapa,AJAYA KUMAR VEENA,Male,51,GEN,INC,Hand,14164,155,14319,1550440
2014,Andhra Pradesh,Kadapa,MALIKIREDDY. HANUMANTHA REDDY,Male,35,GEN,BSP,Elephant,5492,23,5515,1550440
2014,Andhra Pradesh,Kadapa,SRINIVASA REDDY REDDEPPAGARI,Male,46,GEN,TDP,Bicycle,477505,4155,481660,1550440
2014,Andhra Pradesh,Kadapa,Y.S. AVINASH REDDY,Male,29,GEN,YSRCP,Ceiling Fan,665491,6492,671983,1550440
2014,Andhra Pradesh,Kadapa,YELLIPALEM RAMESH.REDDY,Male,46,GEN,JD(U),Arrow,3795,14,3809,1550440
2014,Andhra Pradesh,Kadapa,GAJJALA.RAMA SUBBA REDDY,Male,61,GEN,PPOI,Television,1771,50,1821,1550440
2014,Andhra Pradesh,Kadapa,PUTHA. LAKSHMI REDDY,Male,26,GEN,AIFB,Lion,894,39,933,1550440
2014,Andhra Pradesh,Kadapa,B. PULLAIAH,Male,65,SC,ANC,Bat,2550,15,2565,1550440
2014,Andhra Pradesh,Kadapa,RACHINENI. VENUGOPAL,Male,36,GEN,RPC(S),Gas Cylinder,1024,10,1034,1550440
2014,Andhra Pradesh,Kadapa,G.V.A.K. REDDY,Male,40,GEN,JD(S),A lady farmer carrying paddy on her head,885,3,888,1550440
2014,Andhra Pradesh,Kadapa,VARADI SOBHARANI,Female,42,SC,DABAP,Auto- Rickshaw,2226,14,2240,1550440
2014,Andhra Pradesh,Kadapa,DR. SHAIK GHOUSE PEER,Male,52,GEN,JaSPa,Chappals,3131,88,3219,1550440
2014,Andhra Pradesh,Kadapa,SAJID HUSSAIN,Male,50,GEN,AAAP,Broom,3318,83,3401,1550440
2014,Andhra Pradesh,Kadapa,POREDDY PRABHAKARA REDDY,Male,48,GEN,IND,Bottle,1202,15,1217,1550440
2014,Andhra Pradesh,Kadapa,None of the Above,,,,NOTA,NOTA,5944,114,6058,1550440
2014,Andhra Pradesh,Nellore,ADALA PRABHAKARA REDDY,Male,64,GEN,TDP,Bicycle,558730,4188,562918,1606127
2014,Andhra Pradesh,Nellore,NARAYANA REDDY VAKATI,Male,51,GEN,INC,Hand,22760,110,22870,1606127
2014,Andhra Pradesh,Nellore,PATTAPU RAVI,Male,56,SC,BSP,Elephant,3228,71,3299,1606127
2014,Andhra Pradesh,Nellore,KOLATI GOPINATH,Male,33,GEN,PPOI,Television,996,3,999,1606127
2014,Andhra Pradesh,Nellore,CHEMIKALA TIRUPATI,Male,43,GEN,ARPS,Auto- Rickshaw,1423,1,1424,1606127
2014,Andhra Pradesh,Nellore,CHANDRA SEKHAR YADAV,Male,45,GEN,RDHP,Electric Pole,4106,6,4112,1606127
2014,Andhra Pradesh,Nellore,MEKAPATI RAJAMOHAN REDDY,Male,69,GEN,YSRCP,Ceiling Fan,573203,3193,576396,1606127
2014,Andhra Pradesh,Nellore,SYED HANEEF,Male,43,GEN,JaSPa,Chappals,5530,48,5578,1606127
2014,Andhra Pradesh,Nellore,ANANDA RAO SOMPALLI,Male,52,GEN,IND,Coconut,759,1,760,1606127
2014,Andhra Pradesh,Nellore,NAVEEN SUKPALLI,Male,27,SC,IND,BELT,626,0,626,1606127
2014,Andhra Pradesh,Nellore,PANDHITI SUBBAIAH,Male,42,SC,IND,Gas Stove,736,0,736,1606127
2014,Andhra Pradesh,Nellore,MALLI VENKATESWARLU,Male,39,GEN,IND,Batsman,685,1,686,1606127
2014,Andhra Pradesh,Nellore,MALYADRI RAVULAKOLLU,Male,31,GEN,IND,Pot,875,0,875,1606127
2014,Andhra Pradesh,Nellore,MEDA MALLA REDDY,Male,63,GEN,IND,Almirah,820,0,820,1606127
2014,Andhra Pradesh,Nellore,None of the Above,,,,NOTA,NOTA,5491,58,5549,1606127
2014,Andhra Pradesh,Tirupati ,KARUMANCHI JAYARAM,Male,54,SC,BJP,Lotus,539887,3064,542951,1574161
2014,Andhra Pradesh,Tirupati ,KOTHAPALLI SUBRAMANYAM,Male,45,SC,CPM,"Hammer, Sickle and Star",11096,72,11168,1574161
2014,Andhra Pradesh,Tirupati ,CHINTA MOHAN,Male,59,SC,INC,Hand,33121,212,33333,1574161
2014,Andhra Pradesh,Tirupati ,"DR. U RAMACHANDRA, M.B.B.S",Male,43,SC,BSP,Elephant,5985,51,6036,1574161
2014,Andhra Pradesh,Tirupati ,DEGALA SURYA NARAYANA,Male,39,SC,PPOI,Television,2861,14,2875,1574161
2014,Andhra Pradesh,Tirupati ,NEERUGUTTA NAGESWARA,Male,26,SC,AAAP,Broom,7240,40,7280,1574161
2014,Andhra Pradesh,Tirupati ,VARAPRASAD RAO VELAGAPALLI,Male,61,SC,YSRCP,Ceiling Fan,578289,2087,580376,1574161
2014,Andhra Pradesh,Tirupati ,M SOLMON,Male,60,SC,ARPS,Auto- Rickshaw,9807,8,9815,1574161
2014,Andhra Pradesh,Tirupati ,KATTAMANCHI PRABHAKAR,Male,46,SC,IND,Gas Cylinder,1446,9,1455,1574161
2014,Andhra Pradesh,Tirupati ,KALAVAPALLI SAHADEVAIAH,Male,46,SC,IND,Ring,2502,8,2510,1574161
2014,Andhra Pradesh,Tirupati ,THYDULA SUBBARAMAIAH,Male,74,SC,IND,Gas Stove,1402,1,1403,1574161
2014,Andhra Pradesh,Tirupati ,NUNE VENGAIAH,Male,56,SC,IND,Cup & Saucer,1827,2,1829,1574161
2014,Andhra Pradesh,Tirupati ,K.S. MUNIRATHNAM,Male,60,SC,IND,Bat,1692,4,1696,1574161
2014,Andhra Pradesh,Tirupati ,SONGA RATNAMMA,Female,54,SC,IND,Almirah,1644,1,1645,1574161
2014,Andhra Pradesh,Tirupati ,None of the Above,,,,NOTA,NOTA,8619,71,8690,1574161
2014,Andhra Pradesh,Rajampet,ANNAYYAGARI SAI PRATHAP,Male,69,GEN,INC,Hand,29247,85,29332,1487791
2014,Andhra Pradesh,Rajampet,D.  PURANDESWARI,Female,53,GEN,BJP,Lotus,424885,2105,426990,1487791
2014,Andhra Pradesh,Rajampet,VENKATA SUBBAIAH NALLUGARI,Male,37,SC,BSP,Elephant,8172,17,8189,1487791
2014,Andhra Pradesh,Rajampet,N.  DEVA,Male,33,GEN,HJP,Cup & Saucer,3895,1,3896,1487791
2014,Andhra Pradesh,Rajampet,S NARENDRA BABU,Male,31,SC,MaSP,Auto- Rickshaw,15075,11,15086,1487791
2014,Andhra Pradesh,Rajampet,P.V.MIDHUN REDDY,Male,36,GEN,YSRCP,Ceiling Fan,599650,2102,601752,1487791
2014,Andhra Pradesh,Rajampet,G.MUJEEB HUSSAIN,Male,56,GEN,JaSPa,Chappals,59648,129,59777,1487791
2014,Andhra Pradesh,Rajampet,V PATTABHI,Male,56,GEN,IND,Table,3545,4,3549,1487791
2014,Andhra Pradesh,Rajampet,SHAIK JEELANI SAHEB,Male,60,GEN,IND,Bat,2623,7,2630,1487791
2014,Andhra Pradesh,Rajampet,None of the Above,,,,NOTA,NOTA,7095,21,7116,1487791
2014,Andhra Pradesh,Chittoor ,JITHENDRA KUMAR.DHANDU,Male,38,SC,BSP,Elephant,15851,46,15897,1451851
2014,Andhra Pradesh,Chittoor ,NARAMALLI SIVAPRASAD,Male,62,SC,TDP,Bicycle,590938,3924,594862,1451851
2014,Andhra Pradesh,Chittoor ,DR.B.RAJAGOPAL,Male,64,SC,INC,Hand,16505,67,16572,1451851
2014,Andhra Pradesh,Chittoor ,UDAYA C.S,Female,34,SC,PPOI,Television,3793,10,3803,1451851
2014,Andhra Pradesh,Chittoor ,P. PUSHPA RAJ,Male,57,SC,JaSPa,Chappals,5628,112,5740,1451851
2014,Andhra Pradesh,Chittoor ,G.SAMANYAKIRAN,Female,35,SC,YSRCP,Ceiling Fan,548184,2540,550724,1451851
2014,Andhra Pradesh,Chittoor ,S. ANJAPPA,Male,43,SC,IND,Bat,4314,7,4321,1451851
2014,Andhra Pradesh,Chittoor ,None of the Above,,,,NOTA,NOTA,6940,56,6996,1451851
2014,Arunachal Pradesh,Arunachal West,GICHO KABAK,Male,49,ST,NCP,Clock,5910,155,6065,446640
2014,Arunachal Pradesh,Arunachal West,GUMJUM HAIDER,Male,36,ST,AITC,Flowers and Grass,8832,303,9135,446640
2014,Arunachal Pradesh,Arunachal West,JALLEY SONAM,Male,33,ST,PPA,Maize,13979,685,14664,446640
2014,Arunachal Pradesh,Arunachal West,KIREN RIJIJU,Male,42,ST,BJP,Lotus,162575,6792,169367,446640
2014,Arunachal Pradesh,Arunachal West,TAKAM SANJOY,Male,47,ST,INC,Hand,125908,1721,127629,446640
2014,Arunachal Pradesh,Arunachal West,HABUNG PAYENG,Male,56,ST,AAAP,Broom,3519,128,3647,446640
2014,Arunachal Pradesh,Arunachal West,TABA TAKU,Male,34,ST,LB,Slate,941,39,980,446640
2014,Arunachal Pradesh,Arunachal West,SUBU KECHI,Male,40,ST,IND,Kettle,2328,34,2362,446640
2014,Arunachal Pradesh,Arunachal West,None of the Above,,,,NOTA,NOTA,1804,12,1816,446640
2014,Arunachal Pradesh,Arunachal East,NINONG ERING,Male,55,ST,INC,Hand,116347,2108,118455,312704
2014,Arunachal Pradesh,Arunachal East,TAPIR GAO,Male,49,ST,BJP,Lotus,102463,3514,105977,312704
2014,Arunachal Pradesh,Arunachal East,WANGMAN LOWANGCHA,Male,54,ST,PPA,Maize,31698,656,32354,312704
2014,Arunachal Pradesh,Arunachal East,None of the Above,,,,NOTA,NOTA,4460,45,4505,312704
2014,Assam,Karimganj ,KRISHNA DAS,Male,45,SC,BJP,Lotus,260347,425,260772,1165997
2014,Assam,Karimganj ,RABINDRA NATH CHOUDHURY,Male,74,SC,AGP,Elephant,5550,6,5556,1165997
2014,Assam,Karimganj ,RADHESHYAM BISWAS,Male,59,SC,AIUDF,Lock and Key,362605,261,362866,1165997
2014,Assam,Karimganj ,LALIT MOHON SUKLABAIDYA,Male,72,SC,INC,Hand,226064,498,226562,1165997
2014,Assam,Karimganj ,TARUN KUMAR DAS,Male,61,SC,AAAP,Broom,3652,6,3658,1165997
2014,Assam,Karimganj ,PROBASH CH. SARKAR,Male,41,SC,SUCI,Glass Tumbler,3112,2,3114,1165997
2014,Assam,Karimganj ,RINKU MALAKAR,Male,39,SC,SP,Bicycle,2274,1,2275,1165997
2014,Assam,Karimganj ,GOUTAM MALAKAR,Male,30,SC,IND,Television,2447,0,2447,1165997
2014,Assam,Karimganj ,PINTU MALAKAR,Male,43,SC,IND,Dish Antenna,1662,2,1664,1165997
2014,Assam,Karimganj ,PRADIP SUKLABAIDYA,Male,35,SC,IND,Iron,2391,1,2392,1165997
2014,Assam,Karimganj ,MAHANANDA DAS,Male,50,SC,IND,Cake,1590,2,1592,1165997
2014,Assam,Karimganj ,SAJALENDU MALAKAR,Male,39,SC,IND,Camera,2465,0,2465,1165997
2014,Assam,Karimganj ,SANJIT KUMAR DAS,Male,39,SC,IND,BUCKET,1880,0,1880,1165997
2014,Assam,Karimganj ,SABUJ DAS,Male,39,SC,IND,Dao,1974,0,1974,1165997
2014,Assam,Karimganj ,SUJIT MALLICK,Male,40,SC,IND,Cup & Saucer,3437,0,3437,1165997
2014,Assam,Karimganj ,None of the Above,,,,NOTA,NOTA,4254,12,4266,1165997
2014,Assam,Silchar,KABINDRA PURKAYASTHA,Male,82,GEN,BJP,Lotus,301159,51,301210,1060175
2014,Assam,Silchar,KUTUB AHMED MAZUMDER,Male,74,GEN,AIUDF,Lock and Key,85530,0,85530,1060175
2014,Assam,Silchar,BIJOY KRISHNA NATH,Male,70,GEN,AGP,Elephant,7679,0,7679,1060175
2014,Assam,Silchar,REJAMOND ALI BARBHUIYA,Male,52,GEN,CPM,"Hammer, Sickle and Star",12458,2,12460,1060175
2014,Assam,Silchar,SUSHMITA DEV  ,Female,41,GEN,INC,Hand,336426,25,336451,1060175
2014,Assam,Silchar,ARUNANGSHU BHATTACHARJEE,Male,55,GEN,SUCI,Glass Tumbler,8593,2,8595,1060175
2014,Assam,Silchar,ABDUL MANNAN BARBHUIYA,Male,56,GEN,AAAP,Broom,3114,4,3118,1060175
2014,Assam,Silchar,WAZID REJA OSMANI,Male,35,GEN,AITC,Flowers and Grass,8282,0,8282,1060175
2014,Assam,Silchar,NILU MANDOL,Male,38,SC,SHS,Bow & Arrow,1922,0,1922,1060175
2014,Assam,Silchar,RASHID AHMED LASKAR,Male,28,GEN,SP,Bicycle,3347,0,3347,1060175
2014,Assam,Silchar,UPENDRA CHANDRA DAS,Male,44,SC,IND,Cup & Saucer,2740,0,2740,1060175
2014,Assam,Silchar,KAMAL DAS,Male,39,SC,IND,Scissors,2170,0,2170,1060175
2014,Assam,Silchar,JAYANTA MALLICK,Male,41,SC,IND,Table,1605,0,1605,1060175
2014,Assam,Silchar,NIRUPAM MANDAL,Male,31,SC,IND,Candles,2462,0,2462,1060175
2014,Assam,Silchar,MADHU SUDHAN DAS,Male,48,SC,IND,Gas Cylinder,3151,0,3151,1060175
2014,Assam,Silchar,SHUVADIP DATTA,Male,48,GEN,IND,Television,8577,0,8577,1060175
2014,Assam,Silchar,SUKAMAL DAS,Male,28,SC,IND,Balloon,6221,0,6221,1060175
2014,Assam,Silchar,None of the Above,,,,NOTA,NOTA,4310,0,4310,1060175
2014,Assam,Autonomous District,JOY RAM ENGLENG,Male,54,ST,BJP,Lotus,188917,140,189057,702230
2014,Assam,Autonomous District,BIREN SINGH ENGTI,Male,74,ST,INC,Hand,213038,114,213152,702230
2014,Assam,Autonomous District,ASHWENG J. RENGMA,Male,56,ST,JMM,Bow & Arrow,9260,3,9263,702230
2014,Assam,Autonomous District,PRATIMA ENGHEEPI,Female,39,ST,CPI(ML)(L),Flag with Three Stars,11755,7,11762,702230
2014,Assam,Autonomous District,CHOMANG KRO,Male,48,ST,IND,Table,108248,51,108299,702230
2014,Assam,Autonomous District,None of the Above,,,,NOTA,NOTA,11744,3,11747,702230
2014,Assam,Dhubri,ANOWAR HUSSAIN,Male,45,GEN,AGP,Elephant,9892,5,9897,1550166
2014,Assam,Dhubri,WAZED ALI CHOUDHURY,Male,52,GEN,INC,Hand,362676,163,362839,1550166
2014,Assam,Dhubri,DR. DEBAMOY SANYAL,Male,55,GEN,BJP,Lotus,298897,88,298985,1550166
2014,Assam,Dhubri,BADRUDDIN AJMAL,Male,59,GEN,AIUDF,Lock and Key,592338,231,592569,1550166
